Site,Location,File,Date,Time,#Flowers,#Number,Insect,#Minutes,#Minutes2,#Minutes3,#Minutes 4
c1.1,Loc1,c1.1_20170709_113400.jpg,20170709,1134,2,2,,,,,
c1.1,Loc1,c1.1_20170709_113500.jpg,20170709,1135,2,2,,,,,
c1.1,Loc1,c1.1_20170709_113600.jpg,20170709,1136,2,2,,,,,
c1.1,Loc1,c1.1_20170709_113700.jpg,20170709,1137,2,2,,,,,
c1.1,Loc1,c1.1_20170709_113800.jpg,20170709,1138,2,1,,7,,,
c1.1,Loc1,c1.1_20170709_113900.jpg,20170709,1139,2,1,,,,,
c1.1,Loc1,c1.1_20170709_114000.jpg,20170709,1140,2,1,,,,,
c1.1,Loc1,c1.1_20170709_114100.jpg,20170709,1141,2,1,,,,,
c1.1,Loc1,c1.1_20170709_114200.jpg,20170709,1142,2,1,,,,,
c1.1,Loc1,c1.1_20170709_114300.jpg,20170709,1143,2,1,,,,,
c1.1,Loc1,c1.1_20170709_114400.jpg,20170709,1144,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_114500.jpg,20170709,1145,2,,,,,,
c1.1,Loc1,c1.1_20170709_114600.jpg,20170709,1146,2,,,,,,
c1.1,Loc1,c1.1_20170709_114700.jpg,20170709,1147,2,2,,11,1,,
c1.1,Loc1,c1.1_20170709_114800.jpg,20170709,1148,2,1,,,,,
c1.1,Loc1,c1.1_20170709_114900.jpg,20170709,1149,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115000.jpg,20170709,1150,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115100.jpg,20170709,1151,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115200.jpg,20170709,1152,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115300.jpg,20170709,1153,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115400.jpg,20170709,1154,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115500.jpg,20170709,1155,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115600.jpg,20170709,1156,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115700.jpg,20170709,1157,2,1,,,,,
c1.1,Loc1,c1.1_20170709_115800.jpg,20170709,1158,2,,,,,,
c1.1,Loc1,c1.1_20170709_115900.jpg,20170709,1159,2,1,,5,,,
c1.1,Loc1,c1.1_20170709_120000.jpg,20170709,1200,2,1,,,,,
c1.1,Loc1,c1.1_20170709_120100.jpg,20170709,1201,2,1,,,,,
c1.1,Loc1,c1.1_20170709_120200.jpg,20170709,1202,2,1,,,,,
c1.1,Loc1,c1.1_20170709_120300.jpg,20170709,1203,2,1,,,,,
c1.1,Loc1,c1.1_20170709_120400.jpg,20170709,1204,2,1,,20,,,
c1.1,Loc1,c1.1_20170709_120500.jpg,20170709,1205,2,2,,,8,,
c1.1,Loc1,c1.1_20170709_120600.jpg,20170709,1206,2,2,,,,,
c1.1,Loc1,c1.1_20170709_120700.jpg,20170709,1207,2,2,,,,,
c1.1,Loc1,c1.1_20170709_120800.jpg,20170709,1208,2,2,,,,,
c1.1,Loc1,c1.1_20170709_120900.jpg,20170709,1209,2,2,,,,,
c1.1,Loc1,c1.1_20170709_121000.jpg,20170709,1210,2,2,,,,,
c1.1,Loc1,c1.1_20170709_121100.jpg,20170709,1211,2,2,,,,,
c1.1,Loc1,c1.1_20170709_121200.jpg,20170709,1212,2,2,,,,,
c1.1,Loc1,c1.1_20170709_121300.jpg,20170709,1213,2,1,,,,,
c1.1,Loc1,c1.1_20170709_121400.jpg,20170709,1214,2,1,,,,,
c1.1,Loc1,c1.1_20170709_121500.jpg,20170709,1215,2,1,,,,,
c1.1,Loc1,c1.1_20170709_121600.jpg,20170709,1216,2,1,,,,,
c1.1,Loc1,c1.1_20170709_121700.jpg,20170709,1217,2,1,,,,,
c1.1,Loc1,c1.1_20170709_121800.jpg,20170709,1218,2,2,,,1,,
c1.1,Loc1,c1.1_20170709_121900.jpg,20170709,1219,2,1,,,,,
c1.1,Loc1,c1.1_20170709_122000.jpg,20170709,1220,2,1,,,,,
c1.1,Loc1,c1.1_20170709_122100.jpg,20170709,1221,2,1,,,,,
c1.1,Loc1,c1.1_20170709_122200.jpg,20170709,1222,2,1,,,,,
c1.1,Loc1,c1.1_20170709_122300.jpg,20170709,1223,2,1,,,,,
c1.1,Loc1,c1.1_20170709_122400.jpg,20170709,1224,2,,,,,,
c1.1,Loc1,c1.1_20170709_122500.jpg,20170709,1225,2,,,,,,
c1.1,Loc1,c1.1_20170709_122600.jpg,20170709,1226,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_122700.jpg,20170709,1227,2,,,,,,
c1.1,Loc1,c1.1_20170709_122800.jpg,20170709,1228,2,,,,,,
c1.1,Loc1,c1.1_20170709_122900.jpg,20170709,1229,2,,,,,,
c1.1,Loc1,c1.1_20170709_123000.jpg,20170709,1230,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_123100.jpg,20170709,1231,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_123200.jpg,20170709,1232,2,,,,,,
c1.1,Loc1,c1.1_20170709_123300.jpg,20170709,1233,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_123400.jpg,20170709,1234,2,,,,,,
c1.1,Loc1,c1.1_20170709_123500.jpg,20170709,1235,2,,,,,,
c1.1,Loc1,c1.1_20170709_123600.jpg,20170709,1236,2,2,,2,1,,
c1.1,Loc1,c1.1_20170709_123700.jpg,20170709,1237,2,1,,,,,
c1.1,Loc1,c1.1_20170709_123800.jpg,20170709,1238,2,1,,4,,,
c1.1,Loc1,c1.1_20170709_123900.jpg,20170709,1239,2,1,,,,,
c1.1,Loc1,c1.1_20170709_124000.jpg,20170709,1240,2,1,,,,,
c1.1,Loc1,c1.1_20170709_124100.jpg,20170709,1241,2,1,,,,,
c1.1,Loc1,c1.1_20170709_124200.jpg,20170709,1242,2,,,,,,
c1.1,Loc1,c1.1_20170709_124300.jpg,20170709,1243,2,1,,3,,,
c1.1,Loc1,c1.1_20170709_124400.jpg,20170709,1244,2,1,,,,,
c1.1,Loc1,c1.1_20170709_124500.jpg,20170709,1245,2,1,,,,,
c1.1,Loc1,c1.1_20170709_124600.jpg,20170709,1246,2,,,,,,
c1.1,Loc1,c1.1_20170709_124700.jpg,20170709,1247,2,,,,,,
c1.1,Loc1,c1.1_20170709_124800.jpg,20170709,1248,2,1,,11,,,
c1.1,Loc1,c1.1_20170709_124900.jpg,20170709,1249,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125000.jpg,20170709,1250,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125100.jpg,20170709,1251,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125200.jpg,20170709,1252,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125300.jpg,20170709,1253,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125400.jpg,20170709,1254,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125500.jpg,20170709,1255,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125600.jpg,20170709,1256,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125700.jpg,20170709,1257,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125800.jpg,20170709,1258,2,1,,,,,
c1.1,Loc1,c1.1_20170709_125900.jpg,20170709,1259,2,,,,,,
c1.1,Loc1,c1.1_20170709_130000.jpg,20170709,1300,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_130100.jpg,20170709,1301,2,,,,,,
c1.1,Loc1,c1.1_20170709_130200.jpg,20170709,1302,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_130300.jpg,20170709,1303,2,,,,,,
c1.1,Loc1,c1.1_20170709_130400.jpg,20170709,1304,2,,,,,,
c1.1,Loc1,c1.1_20170709_130500.jpg,20170709,1305,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_130600.jpg,20170709,1306,2,,,,,,
c1.1,Loc1,c1.1_20170709_130700.jpg,20170709,1307,2,,,,,,
c1.1,Loc1,c1.1_20170709_130800.jpg,20170709,1308,2,,,,,,
c1.1,Loc1,c1.1_20170709_130900.jpg,20170709,1309,2,,,,,,
c1.1,Loc1,c1.1_20170709_131000.jpg,20170709,1310,2,,,,,,
c1.1,Loc1,c1.1_20170709_131100.jpg,20170709,1311,2,,,,,,
c1.1,Loc1,c1.1_20170709_131200.jpg,20170709,1312,2,,,,,,
c1.1,Loc1,c1.1_20170709_131300.jpg,20170709,1313,2,1,,3,,,
c1.1,Loc1,c1.1_20170709_131400.jpg,20170709,1314,2,1,,,,,
c1.1,Loc1,c1.1_20170709_131500.jpg,20170709,1315,2,1,,,,,
c1.1,Loc1,c1.1_20170709_131600.jpg,20170709,1316,2,,,,,,
c1.1,Loc1,c1.1_20170709_131700.jpg,20170709,1317,2,1,,3,,,
c1.1,Loc1,c1.1_20170709_131800.jpg,20170709,1318,2,1,,,,,
c1.1,Loc1,c1.1_20170709_131900.jpg,20170709,1319,2,1,,,,,
c1.1,Loc1,c1.1_20170709_132000.jpg,20170709,1320,2,,,,,,
c1.1,Loc1,c1.1_20170709_132100.jpg,20170709,1321,2,,,,,,
c1.1,Loc1,c1.1_20170709_132200.jpg,20170709,1322,2,,,,,,
c1.1,Loc1,c1.1_20170709_132300.jpg,20170709,1323,2,,,,,,
c1.1,Loc1,c1.1_20170709_132400.jpg,20170709,1324,2,,,,,,
c1.1,Loc1,c1.1_20170709_132500.jpg,20170709,1325,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_132600.jpg,20170709,1326,2,,,,,,
c1.1,Loc1,c1.1_20170709_132700.jpg,20170709,1327,2,,,,,,
c1.1,Loc1,c1.1_20170709_132800.jpg,20170709,1328,2,,,,,,
c1.1,Loc1,c1.1_20170709_132900.jpg,20170709,1329,2,,,,,,
c1.1,Loc1,c1.1_20170709_133000.jpg,20170709,1330,2,,,,,,
c1.1,Loc1,c1.1_20170709_133100.jpg,20170709,1331,2,,,,,,
c1.1,Loc1,c1.1_20170709_133200.jpg,20170709,1332,2,,,,,,
c1.1,Loc1,c1.1_20170709_133300.jpg,20170709,1333,2,,,,,,
c1.1,Loc1,c1.1_20170709_133400.jpg,20170709,1334,2,,,,,,
c1.1,Loc1,c1.1_20170709_133500.jpg,20170709,1335,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_133600.jpg,20170709,1336,2,,,,,,
c1.1,Loc1,c1.1_20170709_133700.jpg,20170709,1337,2,,,,,,
c1.1,Loc1,c1.1_20170709_133800.jpg,20170709,1338,2,,,,,,
c1.1,Loc1,c1.1_20170709_133900.jpg,20170709,1339,2,,,,,,
c1.1,Loc1,c1.1_20170709_134000.jpg,20170709,1340,2,,,,,,
c1.1,Loc1,c1.1_20170709_134100.jpg,20170709,1341,2,,,,,,
c1.1,Loc1,c1.1_20170709_134200.jpg,20170709,1342,2,,,,,,
c1.1,Loc1,c1.1_20170709_134300.jpg,20170709,1343,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_134400.jpg,20170709,1344,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_134500.jpg,20170709,1345,2,,,,,,
c1.1,Loc1,c1.1_20170709_134600.jpg,20170709,1346,2,,,,,,
c1.1,Loc1,c1.1_20170709_134700.jpg,20170709,1347,2,,,,,,
c1.1,Loc1,c1.1_20170709_134800.jpg,20170709,1348,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_134900.jpg,20170709,1349,2,,,,,,
c1.1,Loc1,c1.1_20170709_135000.jpg,20170709,1350,2,,,,,,
c1.1,Loc1,c1.1_20170709_135100.jpg,20170709,1351,2,,,,,,
c1.1,Loc1,c1.1_20170709_135200.jpg,20170709,1352,2,,,,,,
c1.1,Loc1,c1.1_20170709_135300.jpg,20170709,1353,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_135400.jpg,20170709,1354,2,,,,,,
c1.1,Loc1,c1.1_20170709_135500.jpg,20170709,1355,2,,,,,,
c1.1,Loc1,c1.1_20170709_135600.jpg,20170709,1356,2,1,,4,,,
c1.1,Loc1,c1.1_20170709_135700.jpg,20170709,1357,2,1,,,,,
c1.1,Loc1,c1.1_20170709_135800.jpg,20170709,1358,2,1,,,,,
c1.1,Loc1,c1.1_20170709_135900.jpg,20170709,1359,2,1,,,,,
c1.1,Loc1,c1.1_20170709_140000.jpg,20170709,1400,2,,,,,,
c1.1,Loc1,c1.1_20170709_140100.jpg,20170709,1401,2,,,,,,
c1.1,Loc1,c1.1_20170709_140200.jpg,20170709,1402,2,,,,,,
c1.1,Loc1,c1.1_20170709_140300.jpg,20170709,1403,2,,,,,,
c1.1,Loc1,c1.1_20170709_140400.jpg,20170709,1404,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_140500.jpg,20170709,1405,2,,,,,,
c1.1,Loc1,c1.1_20170709_140600.jpg,20170709,1406,2,,,,,,
c1.1,Loc1,c1.1_20170709_140700.jpg,20170709,1407,2,,,,,,
c1.1,Loc1,c1.1_20170709_140800.jpg,20170709,1408,2,,,,,,
c1.1,Loc1,c1.1_20170709_140900.jpg,20170709,1409,2,,,,,,
c1.1,Loc1,c1.1_20170709_141000.jpg,20170709,1410,2,,,,,,
c1.1,Loc1,c1.1_20170709_141100.jpg,20170709,1411,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_141200.jpg,20170709,1412,2,,,,,,
c1.1,Loc1,c1.1_20170709_141300.jpg,20170709,1413,2,,,,,,
c1.1,Loc1,c1.1_20170709_141400.jpg,20170709,1414,2,,,,,,
c1.1,Loc1,c1.1_20170709_141500.jpg,20170709,1415,2,,,,,,
c1.1,Loc1,c1.1_20170709_141600.jpg,20170709,1416,2,,,,,,
c1.1,Loc1,c1.1_20170709_141700.jpg,20170709,1417,2,,,,,,
c1.1,Loc1,c1.1_20170709_141800.jpg,20170709,1418,2,,,,,,
c1.1,Loc1,c1.1_20170709_141900.jpg,20170709,1419,2,,,,,,
c1.1,Loc1,c1.1_20170709_142000.jpg,20170709,1420,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_142100.jpg,20170709,1421,2,,,,,,
c1.1,Loc1,c1.1_20170709_142200.jpg,20170709,1422,2,,,,,,
c1.1,Loc1,c1.1_20170709_142300.jpg,20170709,1423,2,,,,,,
c1.1,Loc1,c1.1_20170709_142400.jpg,20170709,1424,2,,,,,,
c1.1,Loc1,c1.1_20170709_142500.jpg,20170709,1425,2,,,,,,
c1.1,Loc1,c1.1_20170709_142600.jpg,20170709,1426,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_142700.jpg,20170709,1427,2,,,,,,
c1.1,Loc1,c1.1_20170709_142800.jpg,20170709,1428,2,,,,,,
c1.1,Loc1,c1.1_20170709_142900.jpg,20170709,1429,2,,,,,,
c1.1,Loc1,c1.1_20170709_143000.jpg,20170709,1430,2,,,,,,
c1.1,Loc1,c1.1_20170709_143100.jpg,20170709,1431,2,,,,,,
c1.1,Loc1,c1.1_20170709_143200.jpg,20170709,1432,2,,,,,,
c1.1,Loc1,c1.1_20170709_143300.jpg,20170709,1433,2,,,,,,
c1.1,Loc1,c1.1_20170709_143400.jpg,20170709,1434,2,,,,,,
c1.1,Loc1,c1.1_20170709_143500.jpg,20170709,1435,2,,,,,,
c1.1,Loc1,c1.1_20170709_143600.jpg,20170709,1436,2,,,,,,
c1.1,Loc1,c1.1_20170709_143700.jpg,20170709,1437,2,,,,,,
c1.1,Loc1,c1.1_20170709_143800.jpg,20170709,1438,2,,,,,,
c1.1,Loc1,c1.1_20170709_143900.jpg,20170709,1439,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_144000.jpg,20170709,1440,2,,,,,,
c1.1,Loc1,c1.1_20170709_144100.jpg,20170709,1441,2,,,,,,
c1.1,Loc1,c1.1_20170709_144200.jpg,20170709,1442,2,,,,,,
c1.1,Loc1,c1.1_20170709_144300.jpg,20170709,1443,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_144400.jpg,20170709,1444,2,,,,,,
c1.1,Loc1,c1.1_20170709_144500.jpg,20170709,1445,2,,,,,,
c1.1,Loc1,c1.1_20170709_144600.jpg,20170709,1446,2,,,,,,
c1.1,Loc1,c1.1_20170709_144700.jpg,20170709,1447,2,,,,,,
c1.1,Loc1,c1.1_20170709_144800.jpg,20170709,1448,2,,,,,,
c1.1,Loc1,c1.1_20170709_144900.jpg,20170709,1449,2,,,,,,
c1.1,Loc1,c1.1_20170709_145000.jpg,20170709,1450,2,,,,,,
c1.1,Loc1,c1.1_20170709_145100.jpg,20170709,1451,2,,,,,,
c1.1,Loc1,c1.1_20170709_145200.jpg,20170709,1452,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_145300.jpg,20170709,1453,2,,,,,,
c1.1,Loc1,c1.1_20170709_145400.jpg,20170709,1454,2,,,,,,
c1.1,Loc1,c1.1_20170709_145500.jpg,20170709,1455,2,,,,,,
c1.1,Loc1,c1.1_20170709_145600.jpg,20170709,1456,2,,,,,,
c1.1,Loc1,c1.1_20170709_145700.jpg,20170709,1457,2,1,,1,,,
c1.1,Loc1,c1.1_20170709_145800.jpg,20170709,1458,2,,,,,,
c1.1,Loc1,c1.1_20170709_145900.jpg,20170709,1459,2,,,,,,
c1.1,Loc1,c1.1_20170709_150000.jpg,20170709,1500,2,,,,,,
c1.1,Loc1,c1.1_20170709_150100.jpg,20170709,1501,2,,,,,,
c1.1,Loc1,c1.1_20170709_150200.jpg,20170709,1502,2,,,,,,
c1.1,Loc1,c1.1_20170709_150300.jpg,20170709,1503,2,,,,,,
c1.1,Loc1,c1.1_20170709_150400.jpg,20170709,1504,1,,,,,,
c1.1,Loc1,c1.1_20170709_150500.jpg,20170709,1505,1,,,,,,
c1.1,Loc1,c1.1_20170709_150600.jpg,20170709,1506,1,,,,,,
c1.1,Loc1,c1.1_20170709_150700.jpg,20170709,1507,1,,,,,,
c1.1,Loc1,c1.1_20170709_150800.jpg,20170709,1508,1,,,,,,
c1.1,Loc1,c1.1_20170709_150900.jpg,20170709,1509,1,,,,,,
c1.1,Loc1,c1.1_20170709_151000.jpg,20170709,1510,1,,,,,,
c1.1,Loc1,c1.1_20170709_151100.jpg,20170709,1511,1,,,,,,
c1.1,Loc1,c1.1_20170709_151200.jpg,20170709,1512,1,,,,,,
c1.1,Loc1,c1.1_20170709_151300.jpg,20170709,1513,1,,,,,,
c1.1,Loc1,c1.1_20170709_151400.jpg,20170709,1514,1,,,,,,
c1.1,Loc1,c1.1_20170709_151500.jpg,20170709,1515,1,,,,,,
c1.1,Loc1,c1.1_20170709_151600.jpg,20170709,1516,1,,,,,,
c1.1,Loc1,c1.1_20170709_151700.jpg,20170709,1517,1,,,,,,
c1.1,Loc1,c1.1_20170709_151800.jpg,20170709,1518,1,,,,,,
c1.1,Loc1,c1.1_20170709_151900.jpg,20170709,1519,1,,,,,,
c1.1,Loc1,c1.1_20170709_152000.jpg,20170709,1520,1,,,,,,
c1.1,Loc1,c1.1_20170709_152100.jpg,20170709,1521,1,,,,,,
c1.1,Loc1,c1.1_20170709_152200.jpg,20170709,1522,1,,,,,,
c1.1,Loc1,c1.1_20170709_152300.jpg,20170709,1523,1,,,,,,
c1.1,Loc1,c1.1_20170709_152400.jpg,20170709,1524,1,,,,,,
c1.1,Loc1,c1.1_20170709_152500.jpg,20170709,1525,1,,,,,,
c1.1,Loc1,c1.1_20170709_152600.jpg,20170709,1526,1,,,,,,
c1.1,Loc1,c1.1_20170709_152700.jpg,20170709,1527,1,,,,,,
c1.1,Loc1,c1.1_20170709_152800.jpg,20170709,1528,1,,,,,,
c1.1,Loc1,c1.1_20170709_152900.jpg,20170709,1529,1,,,,,,
c1.1,Loc1,c1.1_20170709_153000.jpg,20170709,1530,1,,,,,,
c1.1,Loc1,c1.1_20170709_153100.jpg,20170709,1531,1,,,,,,
c1.1,Loc1,c1.1_20170709_153200.jpg,20170709,1532,1,,,,,,
c1.1,Loc1,c1.1_20170709_153300.jpg,20170709,1533,1,,,,,,
c1.1,Loc1,c1.1_20170709_153400.jpg,20170709,1534,1,,,,,,
c1.1,Loc1,c1.1_20170709_153500.jpg,20170709,1535,1,,,,,,
c1.1,Loc1,c1.1_20170709_153600.jpg,20170709,1536,1,,,,,,
c1.1,Loc1,c1.1_20170709_153700.jpg,20170709,1537,1,,,,,,
c1.1,Loc1,c1.1_20170709_153800.jpg,20170709,1538,1,,,,,,
c1.1,Loc1,c1.1_20170709_153900.jpg,20170709,1539,1,,,,,,
c1.1,Loc1,c1.1_20170709_154000.jpg,20170709,1540,1,,,,,,
c1.1,Loc1,c1.1_20170709_154100.jpg,20170709,1541,1,,,,,,
c1.1,Loc1,c1.1_20170709_154200.jpg,20170709,1542,1,,,,,,
c1.1,Loc1,c1.1_20170709_154300.jpg,20170709,1543,1,1,,1,,,
c1.1,Loc1,c1.1_20170709_154400.jpg,20170709,1544,1,,,,,,
c1.1,Loc1,c1.1_20170709_154500.jpg,20170709,1545,1,,,,,,
c1.1,Loc1,c1.1_20170709_154600.jpg,20170709,1546,1,,,,,,
c1.1,Loc1,c1.1_20170709_154700.jpg,20170709,1547,1,,,,,,
c1.1,Loc1,c1.1_20170709_154800.jpg,20170709,1548,1,,,,,,
c1.1,Loc1,c1.1_20170709_154900.jpg,20170709,1549,1,,,,,,
c1.1,Loc1,c1.1_20170709_155000.jpg,20170709,1550,1,,,,,,
c1.1,Loc1,c1.1_20170709_155100.jpg,20170709,1551,1,,,,,,
c1.1,Loc1,c1.1_20170709_155200.jpg,20170709,1552,1,,,,,,
c1.1,Loc1,c1.1_20170709_155300.jpg,20170709,1553,1,,,,,,
c1.1,Loc1,c1.1_20170709_155400.jpg,20170709,1554,1,,,,,,
c1.1,Loc1,c1.1_20170709_155500.jpg,20170709,1555,1,,,,,,
c1.1,Loc1,c1.1_20170709_155600.jpg,20170709,1556,1,,,,,,
c1.1,Loc1,c1.1_20170709_155700.jpg,20170709,1557,1,,,,,,
c1.1,Loc1,c1.1_20170709_155800.jpg,20170709,1558,1,,,,,,
c1.1,Loc1,c1.1_20170709_155900.jpg,20170709,1559,1,,,,,,
c1.1,Loc1,c1.1_20170709_160000.jpg,20170709,1600,1,,,,,,
c1.1,Loc1,c1.1_20170709_160100.jpg,20170709,1601,1,,,,,,
c1.1,Loc1,c1.1_20170709_160200.jpg,20170709,1602,1,,,,,,
c1.1,Loc1,c1.1_20170709_160300.jpg,20170709,1603,1,,,,,,
c1.1,Loc1,c1.1_20170709_160400.jpg,20170709,1604,1,,,,,,
c1.1,Loc1,c1.1_20170709_160500.jpg,20170709,1605,1,,,,,,
c1.1,Loc1,c1.1_20170709_160600.jpg,20170709,1606,1,,,,,,
c1.1,Loc1,c1.1_20170709_160700.jpg,20170709,1607,1,,,,,,
c1.1,Loc1,c1.1_20170709_160800.jpg,20170709,1608,1,,,,,,
c1.1,Loc1,c1.1_20170709_160900.jpg,20170709,1609,1,,,,,,
c1.1,Loc1,c1.1_20170709_161000.jpg,20170709,1610,1,,,,,,
c1.1,Loc1,c1.1_20170709_161100.jpg,20170709,1611,1,,,,,,
c1.1,Loc1,c1.1_20170709_161200.jpg,20170709,1612,1,,,,,,
c1.1,Loc1,c1.1_20170709_161300.jpg,20170709,1613,1,,,,,,
c1.1,Loc1,c1.1_20170709_161400.jpg,20170709,1614,1,,,,,,
c1.1,Loc1,c1.1_20170709_161500.jpg,20170709,1615,1,,,,,,
c1.1,Loc1,c1.1_20170709_161600.jpg,20170709,1616,1,1,,1,,,
c1.1,Loc1,c1.1_20170709_161700.jpg,20170709,1617,1,,,,,,
c1.1,Loc1,c1.1_20170709_161800.jpg,20170709,1618,1,,,,,,
c1.1,Loc1,c1.1_20170709_161900.jpg,20170709,1619,1,,,,,,
c1.1,Loc1,c1.1_20170709_162000.jpg,20170709,1620,1,,,,,,
c1.1,Loc1,c1.1_20170709_162100.jpg,20170709,1621,1,,,,,,
c1.1,Loc1,c1.1_20170709_162200.jpg,20170709,1622,1,,,,,,
c1.1,Loc1,c1.1_20170709_162300.jpg,20170709,1623,1,,,,,,
c1.1,Loc1,c1.1_20170709_162400.jpg,20170709,1624,1,,,,,,
c1.1,Loc1,c1.1_20170709_162500.jpg,20170709,1625,1,,,,,,
c1.1,Loc1,c1.1_20170709_162600.jpg,20170709,1626,1,,,,,,
c1.1,Loc1,c1.1_20170709_162700.jpg,20170709,1627,1,,,,,,
c1.1,Loc1,c1.1_20170709_162800.jpg,20170709,1628,1,,,,,,
c1.1,Loc1,c1.1_20170709_162900.jpg,20170709,1629,1,,,,,,
c1.1,Loc1,c1.1_20170709_163000.jpg,20170709,1630,1,,,,,,
c1.1,Loc1,c1.1_20170709_163100.jpg,20170709,1631,1,,,,,,
c1.1,Loc1,c1.1_20170709_163200.jpg,20170709,1632,1,,,,,,
c1.1,Loc1,c1.1_20170709_163300.jpg,20170709,1633,1,,,,,,
c1.1,Loc1,c1.1_20170709_163400.jpg,20170709,1634,1,,,,,,
c1.1,Loc1,c1.1_20170709_163500.jpg,20170709,1635,1,,,,,,
c1.1,Loc1,c1.1_20170709_163600.jpg,20170709,1636,1,,,,,,
c1.1,Loc1,c1.1_20170709_163700.jpg,20170709,1637,1,,,,,,
c1.1,Loc1,c1.1_20170709_163800.jpg,20170709,1638,1,,,,,,
c1.1,Loc1,c1.1_20170709_163900.jpg,20170709,1639,1,,,,,,
c1.1,Loc1,c1.1_20170709_164000.jpg,20170709,1640,1,,,,,,
c1.1,Loc1,c1.1_20170709_164100.jpg,20170709,1641,1,,,,,,
c1.1,Loc1,c1.1_20170709_164200.jpg,20170709,1642,1,,,,,,
c1.1,Loc1,c1.1_20170709_164300.jpg,20170709,1643,1,,,,,,
c1.1,Loc1,c1.1_20170709_164400.jpg,20170709,1644,1,,,,,,
c1.1,Loc1,c1.1_20170709_164500.jpg,20170709,1645,1,,,,,,
c1.1,Loc1,c1.1_20170709_164600.jpg,20170709,1646,1,,,,,,
c1.1,Loc1,c1.1_20170709_164700.jpg,20170709,1647,1,,,,,,
c1.1,Loc1,c1.1_20170709_164800.jpg,20170709,1648,1,,,,,,
c1.1,Loc1,c1.1_20170709_164900.jpg,20170709,1649,1,,,,,,
c1.1,Loc1,c1.1_20170709_165000.jpg,20170709,1650,1,,,,,,
c1.1,Loc1,c1.1_20170709_165100.jpg,20170709,1651,1,,,,,,
c1.1,Loc1,c1.1_20170709_165200.jpg,20170709,1652,1,,,,,,
c1.1,Loc1,c1.1_20170709_165300.jpg,20170709,1653,1,,,,,,
c1.1,Loc1,c1.1_20170709_165400.jpg,20170709,1654,1,,,,,,
c1.1,Loc1,c1.1_20170709_165500.jpg,20170709,1655,1,,,,,,
c1.1,Loc1,c1.1_20170709_165600.jpg,20170709,1656,1,,,,,,
c1.1,Loc1,c1.1_20170709_165700.jpg,20170709,1657,1,,,,,,
c1.1,Loc1,c1.1_20170709_165800.jpg,20170709,1658,1,,,,,,
c1.1,Loc1,c1.1_20170709_165900.jpg,20170709,1659,1,,,,,,
c1.1,Loc1,c1.1_20170709_170000.jpg,20170709,1700,1,,,,,,
c1.1,Loc1,c1.1_20170709_170100.jpg,20170709,1701,1,,,,,,
c1.1,Loc1,c1.1_20170709_170200.jpg,20170709,1702,1,,,,,,
c1.1,Loc1,c1.1_20170709_170300.jpg,20170709,1703,1,,,,,,
c1.1,Loc1,c1.1_20170709_170400.jpg,20170709,1704,1,,,,,,
c1.1,Loc1,c1.1_20170709_170500.jpg,20170709,1705,1,,,,,,
c1.1,Loc1,c1.1_20170709_170600.jpg,20170709,1706,1,,,,,,
c1.1,Loc1,c1.1_20170709_170700.jpg,20170709,1707,1,,,,,,
c1.1,Loc1,c1.1_20170709_170800.jpg,20170709,1708,1,,,,,,
c1.1,Loc1,c1.1_20170709_170900.jpg,20170709,1709,1,1,,1,,,
